TransID;SymbolID;ExpertID;Prediction;Rate;TimeBefore;Decision
9237.0;S25246342;1700;1;1.185792;35;1
9237.0;S25246342;1700;1;1.534197;42;1
9237.0;S25246342;1079;1;0.271366;43;1
9237.0;S25246342;1700;1;1.40273;48;1
9237.0;S25246342;2311;1;NA;48;1
9238.0;S31194227;3141;0;NA;0;1
9238.0;S31194227;865;0;0.07154632;3;1
9239.0;S27356109;2108;1;0.3785715;0;-1
9240.0;S2880851;1373;1;0.180086;0;-1
9240.0;S2880851;3919;1;NA;0;-1
9240.0;S2880851;4958;1;0.09876543;32;-1
9240.0;S2880851;4635;0;-0.1018701;34;-1
9240.0;S2880851;4635;0;-0.1264764;34;-1
9241.0;S1250435;8593;0;NA;0;1
9242.0;S2368299;2101;1;NA;0;1
9243.0;S2645309;3054;0;NA;0;1
9243.0;S2645309;3636;0;NA;47;1
9244.0;S33204245;3161;1;0.1992005;0;-1
9245.0;S379380;3907;0;NA;0;-1
9245.0;S379380;7252;1;NA;25;-1
9245.0;S379380;850;0;0.1653314;51;-1
9245.0;S379380;850;1;0.1888545;53;-1
9246.0;S34211132;1262;-1;NA;0;1
9246.0;S34211132;1262;0;NA;57;1
9247.0;S256769;449;0;-0.01574803;0;1
9247.0;S256769;3624;0;0.2373453;0;1
9247.0;S256769;4128;0;NA;0;1
9248.0;S2737793;1048;1;0.6371111;0;1
9248.0;S2737793;1270;-1;-0.07958195;28;1
9248.0;S2737793;906;1;0.4123227;29;1
9248.0;S2737793;1717;1;0.4161604;30;1
9249.0;S2890954;1219;0;-0.03389294;0;-1
9249.0;S2890954;3248;0;-0.004893964;32;-1
9249.0;S2890954;3691;0;-0.05383361;32;-1
9250.0;S18299154;4516;1;NA;0;1
9250.0;S18299154;4245;1;1.923977;5;1
9250.0;S18299154;4516;1;0.5706806;18;1
9250.0;S18299154;4245;1;0.4646465;33;1
9251.0;S25246342;1700;1;1.284053;0;1
9251.0;S25246342;1700;1;1.491506;37;1
9251.0;S25246342;1700;1;1.691461;52;1
9252.0;S39189147;630;1;NA;0;0
9252.0;S39189147;1165;1;NA;26;0
9252.0;S39189147;630;0;NA;32;0
9252.0;S39189147;1415;1;NA;32;0
9252.0;S39189147;2114;1;NA;41;0
9253.0;S4800358;224;1;1.310827;0;1
9253.0;S4800358;1320;1;1.09995;4;1
9253.0;S4800358;1188;1;1.280114;5;1
9253.0;S4800358;828;1;1.315789;6;1
9253.0;S4800358;1320;1;1.073828;12;1
9253.0;S4800358;1931;1;NA;24;1
9254.0;S48162117;3519;0;0.09132682;0;0
9254.0;S48162117;762;0;0.08592113;6;0
9254.0;S48162117;1346;0;0.1191942;7;0
9254.0;S48162117;3881;0;0.1060259;15;0
9254.0;S48162117;3881;0;0.1269722;20;0
9254.0;S48162117;3302;0;0.1090226;27;0
9254.0;S48162117;3519;0;0.1259542;30;0
9254.0;S48162117;1346;0;0.1641221;30;0
9255.0;S3925881;401;1;NA;0;1
9255.0;S3925881;609;1;NA;47;1
9256.0;S37177112;489;1;0.2985726;0;-1
9257.0;S20763182;2241;1;0.1052632;0;-1
9257.0;S20763182;941;0;0.01503759;0;-1
9257.0;S20763182;1661;0;NA;3;-1
9257.0;S20763182;3165;0;NA;17;-1
9258.0;S13577141;14877;0;NA;0;-1
9258.0;S13577141;14877;0;NA;22;-1
9258.0;S13577141;14877;0;NA;35;-1
9258.0;S13577141;14877;0;NA;49;-1
9259.0;S4206794;4168;1;0.2304687;0;1
9260.0;S42169153;1076;0;NA;0;0
9260.0;S42169153;1570;1;NA;11;0
9260.0;S42169153;3151;1;0.1485149;30;0
9261.0;S30331217;4224;1;0.3161429;0;-1
9261.0;S30331217;4225;1;NA;24;-1
9261.0;S30331217;21958;0;NA;48;-1
9262.0;S2620997;1344;1;0.1612903;0;-1
9262.0;S2620997;3838;1;0.09677419;0;-1
9262.0;S2620997;789;1;0.2036108;2;-1
9262.0;S2620997;789;1;0.5364061;3;-1
9262.0;S2620997;1063;0;0.1478261;7;-1
9262.0;S2620997;789;1;0.1367436;20;-1
9262.0;S2620997;6097;-1;-0.1973244;24;-1
9262.0;S2620997;789;0;0.1440108;34;-1
9263.0;S184996;3610;0;NA;0;-1
9264.0;S3860097;2274;0;NA;0;1
9265.0;S15837194;1142;1;NA;0;-1
9265.0;S15837194;1666;1;NA;22;-1
9265.0;S15837194;1495;1;NA;38;-1
9265.0;S15837194;1666;1;NA;40;-1
9266.0;S27356109;3633;1;0.2962682;0;1
9266.0;S27356109;1546;0;0.08920293;36;1
9266.0;S27356109;3835;1;0.1769137;37;1
9266.0;S27356109;4122;1;0.0894404;38;1
9267.0;S287346;4348;0;0.04725097;0;1
9267.0;S287346;8593;-1;NA;38;1
9268.0;S38927421;1674;1;0.1558888;0;-1
9268.0;S38927421;3097;1;0.1142948;4;-1
9268.0;S38927421;1674;1;0.1779688;4;-1
9268.0;S38927421;3099;1;NA;5;-1
9268.0;S38927421;1533;1;0.1036789;21;-1
9268.0;S38927421;4173;0;0.1036789;21;-1
9268.0;S38927421;3097;1;0.1820331;26;-1
9268.0;S38927421;3006;1;NA;27;-1
9268.0;S38927421;1674;1;0.08291032;29;-1
9268.0;S38927421;1035;0;NA;42;-1
9268.0;S38927421;4046;1;0.2806026;42;-1
9268.0;S38927421;3883;1;0.2716763;44;-1
9268.0;S38927421;1674;1;0.2374323;50;-1
9268.0;S38927421;1035;0;0.121423;50;-1
9268.0;S38927421;1674;1;0.2465914;59;-1
9269.0;S4144369;4259;1;NA;0;1
9269.0;S4144369;3989;-1;0.1095306;57;1
9270.0;S686568;4178;0;0.003464341;0;1
9270.0;S686568;1858;1;-0.01914993;13;1
9270.0;S686568;286;0;0.04736967;15;1
9270.0;S686568;850;0;0.08339632;19;1
9270.0;S686568;2071;0;0.1553273;22;1
9270.0;S686568;1263;0;0.1583012;23;1
9270.0;S686568;4178;0;-0.002886382;29;1
9270.0;S686568;1352;0;0.08166577;31;1
9270.0;S686568;850;0;0.03448276;32;1
9271.0;S23454119;4349;0;0.03979921;0;0
9272.0;S6362142;3568;0;0.1013216;0;0
9272.0;S6362142;3143;1;NA;48;0
9272.0;S6362142;2208;-1;NA;56;0
9273.0;S17646222;715;-1;-0.01960784;0;1
9273.0;S17646222;715;-1;-0.9023377;31;1
9273.0;S17646222;4541;1;NA;49;1
9274.0;S3860097;1294;0;2.748923;0;0
9274.0;S3860097;4224;0;2.905128;0;0
9274.0;S3860097;876;0;3.395314;18;0
9274.0;S3860097;4225;0;3.649016;37;0
9274.0;S3860097;3383;0;3.72638;40;0
9275.0;S39271195;1710;1;0.9583815;0;1
9275.0;S39271195;308;0;0.8651252;0;1
9275.0;S39271195;3897;1;1.087751;7;1
9275.0;S39271195;1710;1;0.7511313;28;1
9276.0;S30331217;2102;1;0.185115;0;1
9276.0;S30331217;4145;1;0.185115;0;1
9276.0;S30331217;321;0;NA;2;1
9276.0;S30331217;876;1;0.1695906;7;1
9276.0;S30331217;4224;1;0.1393061;9;1
9276.0;S30331217;21958;0;0.0005336179;14;1
9276.0;S30331217;1294;0;NA;34;1
9276.0;S30331217;4224;1;0.1564535;40;1
9276.0;S30331217;4103;1;0.1881188;55;1
9276.0;S30331217;321;-1;NA;57;1
9276.0;S30331217;4225;1;NA;60;1
9277.0;S840140;284;1;0.2886598;0;0
9277.0;S840140;1547;1;0.4880952;22;0
9277.0;S840140;3443;1;0.2641384;34;0
9277.0;S840140;389;1;0.2071156;40;0
9277.0;S840140;224;0;NA;41;0
9277.0;S840140;1081;1;0.1945929;42;0
9277.0;S840140;3355;-1;-0.2444847;53;0
9278.0;S5872139;1408;0;0.5880854;0;0
9278.0;S5872139;1500;0;NA;0;0
9278.0;S5872139;3737;0;0.3897794;13;0
9278.0;S5872139;3199;0;0.5746102;16;0
9278.0;S5872139;692;1;0.8078616;19;0
9278.0;S5872139;36708;1;0.9066549;27;0
9279.0;S397760;1454;-1;NA;0;1
9279.0;S397760;2305;1;NA;3;1
9280.0;S9611200;1640;0;NA;0;1
9280.0;S9611200;1662;0;-0.1004498;12;1
9280.0;S9611200;4704;0;0.09945027;12;1
9280.0;S9611200;4175;1;0.2748598;16;1
9280.0;S9611200;8593;0;NA;35;1
9280.0;S9611200;1662;0;0.1443102;50;1
9281.0;S1222990;4470;-1;0.2373426;0;0
9282.0;S30231105;395;1;0.0888009;0;1
9282.0;S30231105;1411;1;0.0854583;22;1
9282.0;S30231105;693;1;NA;22;1
9282.0;S30231105;4393;1;0.2405238;22;1
9282.0;S30231105;27891;1;0.1678578;23;1
9282.0;S30231105;4636;0;0.1321797;27;1
9282.0;S30231105;1491;1;0.1535552;36;1
9283.0;S33907101;309;0;0.164557;0;1
9284.0;S38649154;8955;1;NA;0;-1
9284.0;S38649154;27809;1;0.1833476;0;-1
9284.0;S38649154;27809;1;0.2934393;29;-1
9284.0;S38649154;27809;1;0.3093548;36;-1
9285.0;S2204583;1673;1;0.1293055;0;-1
9285.0;S2204583;3650;1;0.2080537;22;-1
9285.0;S2204583;3837;1;0.1260286;24;-1
9285.0;S2204583;3220;1;0.1260286;24;-1
9285.0;S2204583;3837;1;0.1356191;46;-1
9285.0;S2204583;3314;1;0.2200633;52;-1
9286.0;S14834153;3153;0;NA;0;-1
9287.0;S14670347;3077;1;0.438399;0;1
9287.0;S14670347;222;1;0.443175;10;1
9287.0;S14670347;3120;1;0.2673506;22;1
9287.0;S14670347;2190;0;0.06635071;25;1
9287.0;S14670347;584;1;NA;32;1
9287.0;S14670347;3173;1;0.3245033;38;1
9287.0;S14670347;3077;1;NA;45;1
9288.0;S8195195;4302;1;0.07336957;0;1
9288.0;S8195195;12195;0;-0.01907357;16;1
9288.0;S8195195;1193;-1;-0.1964096;22;1
9288.0;S8195195;879;0;0.02319236;25;1
9288.0;S8195195;4640;0;0.03802123;25;1
9288.0;S8195195;14866;0;0.05501361;26;1
9288.0;S8195195;274;0;0.1345219;26;1
9288.0;S8195195;2253;1;0.2232042;26;1
9288.0;S8195195;4160;0;0.1587306;28;1
9288.0;S8195195;4743;1;NA;32;1
9288.0;S8195195;4302;1;0.177431;33;1
9288.0;S8195195;1193;-1;-0.215046;33;1
9288.0;S8195195;4640;1;0.2239518;34;1
9288.0;S8195195;1823;0;NA;43;1
9289.0;S1367196;1188;1;2.692358;0;1
9289.0;S1367196;1648;0;NA;23;1
9289.0;S1367196;1188;1;2.60762;30;1
9290.0;S2262101;848;1;0.3142174;0;-1
9290.0;S2262101;8593;1;NA;28;-1
9290.0;S2262101;3710;0;NA;43;-1
9291.0;S4450396;1718;1;0.1658031;0;-1
9291.0;S4450396;1718;1;0.1690842;23;-1
9292.0;S6419125;2243;0;0.07876712;0;1
9292.0;S6419125;1789;0;-0.005316412;7;1
9292.0;S6419125;2243;1;0.01163379;12;1
9292.0;S6419125;3526;1;0.1854951;15;1
9292.0;S6419125;1187;1;0.2553109;26;1
9292.0;S6419125;3527;1;0.220199;29;1
9293.0;S46451100;1320;0;0.1312791;0;1
9293.0;S46451100;428;0;0.1126808;1;1
9293.0;S46451100;4058;0;0.07848065;8;1
9293.0;S46451100;1188;0;0.0556915;11;1
9293.0;S46451100;4604;-1;NA;27;1
9293.0;S46451100;4604;0;NA;46;1
9293.0;S46451100;4111;0;0.1844743;55;1
9294.0;S16079104;4060;0;0.004394225;0;-1
9294.0;S16079104;1711;1;0.2773109;25;-1
9294.0;S16079104;2316;1;0.2785073;27;-1
9294.0;S16079104;2316;1;0.3051146;29;-1
9294.0;S16079104;598;-1;-0.04891304;37;-1
9295.0;S30990203;4550;0;NA;0;1
9295.0;S30990203;3452;0;0.06888361;17;1
9295.0;S30990203;722;1;0.1866502;37;1
9296.0;S3925881;27732;1;-0.1369613;0;0
9296.0;S3925881;27732;1;-0.0824515;46;0
9296.0;S3925881;27732;1;-0.07281841;49;0
9297.0;S17646222;14567;1;NA;0;-1
9297.0;S17646222;1671;1;0.1737089;29;-1
9297.0;S17646222;3172;1;-0.8779343;30;-1
9297.0;S17646222;1160;1;NA;38;-1
9298.0;S39189147;8968;1;0.1327434;0;0
9298.0;S39189147;1231;1;0.2253596;41;0
9298.0;S39189147;1935;1;0.1204104;44;0
9298.0;S39189147;1231;1;0.2044895;55;0
9298.0;S39189147;1935;1;0.09691752;57;0
9299.0;S3575567;3691;1;NA;0;-1
9299.0;S3575567;3783;0;NA;36;-1
9300.0;S30990203;2111;1;0.3120365;0;1
9300.0;S30990203;304;1;0.1409013;0;1
9300.0;S30990203;317;1;0.4227642;21;1
9300.0;S30990203;1371;0;NA;41;1
9300.0;S30990203;1712;0;0.07571369;42;1
9300.0;S30990203;827;0;NA;44;1
9301.0;S29800192;3149;1;NA;0;1
9301.0;S29800192;1793;1;0.2544968;32;1
9301.0;S29800192;11021;0;0.1021718;33;1
9302.0;S4663565;4098;1;NA;0;1
9303.0;S32061102;8593;0;NA;0;0
9304.0;S49814117;3498;1;NA;0;-1
9304.0;S49814117;2317;0;1.025908;13;-1
9304.0;S49814117;3359;0;1.138829;25;-1
9304.0;S49814117;1798;1;1.433241;34;-1
9304.0;S49814117;3897;0;0.8350728;49;-1
9304.0;S49814117;308;0;1.150281;59;-1
9305.0;S24359139;1673;1;0.5416238;0;1
9305.0;S24359139;783;1;0.2589928;35;1
9305.0;S24359139;4002;-1;NA;37;1
9305.0;S24359139;3111;1;0.1422045;39;1
9306.0;S1296653;4128;0;0.05263158;0;0
9307.0;S4663565;4315;1;0.159607;0;0
9307.0;S4663565;1162;0;NA;35;0
9307.0;S4663565;3775;1;0.1064543;48;0
9307.0;S4663565;3693;0;0.01798439;50;0
9308.0;S3554366;224;0;NA;0;1
9309.0;S3121985;3622;1;0.1108983;0;1
9309.0;S3121985;3457;1;0.06299213;21;1
9309.0;S3121985;3813;1;0.05640821;24;1
9309.0;S3121985;4128;0;0.07216495;28;1
9309.0;S3121985;4128;0;0.02040816;54;1
9310.0;S11796143;777;1;-0.3406995;0;1
9310.0;S11796143;855;1;-0.3316587;29;1
9310.0;S11796143;1262;-1;-0.5331089;34;1
9310.0;S11796143;791;1;-0.3560123;34;1
9310.0;S11796143;4375;0;-0.4901823;37;1
9310.0;S11796143;3608;0;-0.5282303;49;1
9310.0;S11796143;4375;0;-0.4860072;50;1
9311.0;S3386173;1130;1;2.444583;0;0
9311.0;S3386173;870;0;NA;0;0
9312.0;S4258978;1052;0;0.02941176;0;1
9312.0;S4258978;14896;0;0.153107;39;1
9313.0;S29576112;837;0;-0.01280683;0;0
9313.0;S29576112;4365;0;NA;2;0
9314.0;S2327873;1362;1;0.3537375;0;1
9315.0;S2828232;3570;0;1.089959;0;0
9316.0;S24027218;756;1;0.2140342;0;-1
9316.0;S24027218;1699;0;-0.1696774;4;-1
9316.0;S24027218;846;1;0.3255398;10;-1
9316.0;S24027218;8968;0;-0.002317199;11;-1
9316.0;S24027218;1043;0;0.005357497;13;-1
9316.0;S24027218;1229;1;NA;14;-1
9316.0;S24027218;481;1;0.1692632;14;-1
9316.0;S24027218;1699;0;-0.1370508;14;-1
9316.0;S24027218;1492;1;0.2270937;16;-1
9316.0;S24027218;221;1;0.16204;17;-1
9316.0;S24027218;1699;0;-0.1279747;18;-1
9316.0;S24027218;2259;0;-0.1076294;19;-1
9316.0;S24027218;1404;1;0.07232337;23;-1
9316.0;S24027218;630;1;0.2036608;34;-1
9316.0;S24027218;3369;1;0.1547754;35;-1
9316.0;S24027218;3932;1;0.3403752;40;-1
9316.0;S24027218;2259;0;-0.04571116;40;-1
9316.0;S24027218;1699;0;-0.05823149;43;-1
9316.0;S24027218;2259;0;NA;44;-1
9316.0;S24027218;1901;1;0.371308;61;-1
9317.0;S2645309;1831;1;0.2618297;0;0
9317.0;S2645309;3636;-1;NA;48;0
9317.0;S2645309;3082;1;NA;51;0
9317.0;S2645309;768;0;NA;52;0
9317.0;S2645309;3593;1;NA;53;0
9317.0;S2645309;1831;0;0.1111111;56;0
9318.0;S1086098;947;-1;NA;0;1
9319.0;S2620997;789;0;0.07052897;0;-1
9319.0;S2620997;2066;0;0.02880658;31;-1
9319.0;S2620997;789;0;0.09664154;36;-1
9319.0;S2620997;14779;0;0.05263158;40;-1
9320.0;S6362142;3106;1;0.3039117;0;-1
9320.0;S6362142;2106;1;0.3100437;28;-1
9320.0;S6362142;1716;0;0.1260054;56;-1
9321.0;S46451100;1320;1;0.1600583;0;0
9321.0;S46451100;13376;0;NA;43;0
9321.0;S46451100;1188;0;NA;56;0
9321.0;S46451100;4604;0;NA;58;0
9321.0;S46451100;209;1;NA;60;0
9322.0;S7458399;281;0;NA;0;1
9322.0;S7458399;1527;0;-0.006743688;5;1
9322.0;S7458399;3051;1;0.1230547;20;1
9322.0;S7458399;338;-1;NA;20;1
9322.0;S7458399;3054;1;0.1351351;21;1
9322.0;S7458399;1455;1;0.1531003;22;1
9322.0;S7458399;533;1;0.3103412;22;1
9322.0;S7458399;768;0;-0.00372293;23;1
9322.0;S7458399;1831;0;NA;23;1
9322.0;S7458399;861;1;0.2899166;23;1
9322.0;S7458399;603;1;0.1273662;23;1
9322.0;S7458399;3348;0;0.1525566;24;1
9322.0;S7458399;664;0;-0.05699916;24;1
9322.0;S7458399;3052;1;0.3883068;24;1
9322.0;S7458399;603;1;0.4154871;26;1
9322.0;S7458399;2150;1;NA;27;1
9322.0;S7458399;1035;0;-0.01844294;51;1
9322.0;S7458399;3054;1;NA;56;1
9323.0;S24359139;4117;1;NA;0;1
9324.0;S2546178;292;1;NA;0;-1
9324.0;S2546178;847;0;0.1359026;39;-1
9324.0;S2546178;3424;0;NA;44;-1
9325.0;S46520112;371;1;NA;0;1
9326.0;S3926735;4013;0;1.029268;0;-1
9326.0;S3926735;4348;0;0.9857029;26;-1
9326.0;S3926735;4013;0;0.9567876;29;-1
9326.0;S3926735;1288;1;1.733891;50;-1
9327.0;S39831415;3057;1;1.232475;0;1
9327.0;S39831415;1175;1;NA;0;1
9327.0;S39831415;768;1;1.227892;27;1
9327.0;S39831415;3051;0;NA;34;1
9327.0;S39831415;3126;1;1.482898;39;1
9327.0;S39831415;603;1;1.94064;41;1
9328.0;S4053356;286;1;-0.5575144;0;0
9329.0;S15635118;4365;1;0.0707912;0;1
9330.0;S1841583;1702;1;1.849069;0;1
9331.0;S14191145;8593;1;NA;0;1
9331.0;S14191145;3502;0;NA;51;1
9331.0;S14191145;3502;0;NA;58;1
9332.0;S41702130;738;0;0.1065363;0;1
9332.0;S41702130;1230;1;0.5462468;24;1
9332.0;S41702130;3174;-1;0.09479306;28;1
9332.0;S41702130;738;0;0.07866351;29;1
9333.0;S3777564;3597;1;-0.1481562;0;1
9333.0;S3777564;1218;1;-0.04593499;0;1
9333.0;S3777564;3204;1;-0.03345953;13;1
9334.0;S5726103;1988;1;NA;0;-1
9334.0;S5726103;587;1;NA;51;-1
9335.0;S2519588;4232;1;0.3522108;0;0
9336.0;S1250435;1648;0;NA;0;1
9336.0;S1250435;2183;0;-0.01853871;0;1
9336.0;S1250435;2141;1;0.1733333;1;1
9337.0;S4295271;4191;1;1.418538;0;0
9338.0;S1862064;876;0;0.1185682;0;-1
9339.0;S32973162;3372;1;NA;0;0
9339.0;S32973162;1670;1;0.2468828;23;0
9339.0;S32973162;278;1;0.3413816;26;0
9339.0;S32973162;1670;1;0.3080445;30;0
9339.0;S32973162;3091;1;0.3565891;31;0
9340.0;S1148287;3272;0;1.152938;0;0
9341.0;S3489197;8954;1;0.1971269;0;1
9342.0;S2620997;1344;0;0.137321;0;-1
9342.0;S2620997;1575;1;NA;28;-1
9343.0;S3398867;3185;1;NA;0;1
9344.0;S2910271;1498;0;0.02918587;0;0
9344.0;S2910271;1276;0;-0.02735562;31;0
9344.0;S2910271;1049;-1;0.02855388;34;0
9345.0;S2172183;1494;1;0.2098651;0;1
9345.0;S2172183;15140;1;0.1600379;3;1
9345.0;S2172183;3748;0;-0.005681818;3;1
9345.0;S2172183;1539;0;-0.02352419;27;1
9346.0;S14670347;1709;1;0.3003901;0;1
9347.0;S9850112;4308;0;-0.1374461;0;-1
9347.0;S9850112;3272;1;0.03846154;40;-1
9347.0;S9850112;4308;0;0.8219218;43;-1
9348.0;S9850112;3982;1;0.06907895;0;1
9348.0;S9850112;1564;1;0.2478109;32;1
9349.0;S16029106;3042;-1;-0.1486947;0;1
9349.0;S16029106;3030;0;NA;34;1
9350.0;S2754280;1858;0;0.4610147;0;1
9350.0;S2754280;286;0;0.5341089;53;1
9351.0;S3356845;4218;0;-0.02706528;0;0
9351.0;S3356845;828;1;0.1004615;40;0
9351.0;S3356845;1188;1;0.2559753;53;0
9352.0;S12358128;22616;1;0.2769354;0;1
9353.0;S49814117;3498;0;NA;0;1
9354.0;S2938636;3030;1;0.2387387;0;1
9354.0;S2938636;4206;1;0.2767555;47;1
9354.0;S2938636;770;1;0.5020653;47;1
9354.0;S2938636;3082;-1;NA;49;1
9354.0;S2938636;4461;1;0.2778386;50;1
9354.0;S2938636;1393;1;0.2008734;51;1
9354.0;S2938636;3042;0;-0.04376609;53;1
9355.0;S47356301;864;0;0.9282268;0;0
9355.0;S47356301;1700;0;NA;6;0
9355.0;S47356301;1700;0;NA;10;0
9355.0;S47356301;1700;0;NA;16;0
9355.0;S47356301;1260;1;1.327891;17;0
9355.0;S47356301;1700;0;NA;30;0
9355.0;S47356301;2311;1;1.392856;53;0
9355.0;S47356301;1700;0;NA;53;0
9355.0;S47356301;4458;1;1.07198;55;0
9356.0;S28722136;3611;1;0.191766;0;1
9356.0;S28722136;663;0;0.1013216;4;1
9356.0;S28722136;1417;1;0.4304291;16;1
9356.0;S28722136;1316;0;0.06382979;20;1
9356.0;S28722136;3906;1;NA;26;1
9356.0;S28722136;308;1;0.2534819;29;1
9356.0;S28722136;3359;1;0.1393229;34;1
9356.0;S28722136;1710;0;-0.04214559;38;1
9356.0;S28722136;3897;0;0.0704607;48;1
9357.0;S4364360;1824;1;0.09683485;0;1
9357.0;S4364360;1509;1;0.1284318;52;1
9358.0;S1956391;2199;1;0.2084592;0;-1
9358.0;S1956391;1501;1;0.1653;0;-1
9358.0;S1956391;3367;-1;NA;22;-1
9358.0;S1956391;291;1;0.2050881;31;-1
9359.0;S6419125;3526;1;0.2188516;0;1
9360.0;S516354;7463;0;NA;0;1
9361.0;S531655;1188;0;0.06961248;0;1
9362.0;S3081365;4264;0;NA;0;1
9363.0;S94311056;1736;0;NA;0;0
9363.0;S94311056;1661;0;5.758706;0;0
9363.0;S94311056;4527;1;0.136;1;0
9363.0;S94311056;1403;1;0.0792;1;0
9363.0;S94311056;3105;1;NA;1;0
9363.0;S94311056;2023;1;0.08866667;1;0
9363.0;S94311056;3084;1;0.2257411;2;0
9363.0;S94311056;3111;1;0.05337126;2;0
9363.0;S94311056;1078;1;0.07252346;2;0
9363.0;S94311056;430;0;-0.01809425;3;0
9363.0;S94311056;3133;0;-0.008652845;3;0
9363.0;S94311056;2144;1;NA;3;0
9363.0;S94311056;3111;1;NA;4;0
9363.0;S94311056;303;1;0.06081127;5;0
9363.0;S94311056;471;1;0.07356316;6;0
9363.0;S94311056;3864;1;0.07356316;6;0
9363.0;S94311056;22494;1;0.143146;6;0
9363.0;S94311056;881;1;0.1488334;8;0
9363.0;S94311056;2208;1;0.5767474;9;0
9363.0;S94311056;510;1;0.17698;9;0
9363.0;S94311056;3084;1;0.2987366;9;0
9363.0;S94311056;430;0;0.05202269;11;0
9363.0;S94311056;2208;1;0.5719647;11;0
9363.0;S94311056;2144;1;0.2644504;11;0
9363.0;S94311056;3105;1;NA;12;0
9363.0;S94311056;3111;1;0.1158514;13;0
9363.0;S94311056;3178;1;0.123602;14;0
9363.0;S94311056;3105;1;NA;15;0
9363.0;S94311056;1078;1;0.1348182;16;0
9363.0;S94311056;3084;1;0.3099688;17;0
9363.0;S94311056;1573;1;0.3816077;17;0
9363.0;S94311056;3110;1;0.2178616;17;0
9363.0;S94311056;2208;1;0.5997074;18;0
9363.0;S94311056;4527;1;0.2465252;18;0
9363.0;S94311056;342;1;0.04376413;20;0
9363.0;S94311056;3117;1;0.2021775;24;0
9363.0;S94311056;22608;-1;-0.1985484;24;0
9363.0;S94311056;4587;1;0.5076363;25;0
9363.0;S94311056;881;1;0.1957115;25;0
9363.0;S94311056;1078;1;0.2017785;27;0
9363.0;S94311056;3864;1;0.1982317;28;0
9363.0;S94311056;430;0;0.1212155;29;0
9363.0;S94311056;2144;1;0.3236667;30;0
9363.0;S94311056;3084;1;0.3554347;30;0
9363.0;S94311056;1403;1;0.207184;30;0
9363.0;S94311056;3111;1;0.1648267;30;0
9363.0;S94311056;1573;1;NA;31;0
9363.0;S94311056;4527;0;-0.09829281;31;0
9363.0;S94311056;3082;1;0.2517817;31;0
9363.0;S94311056;2208;1;0.6485329;31;0
9363.0;S94311056;881;1;0.2199568;31;0
9363.0;S94311056;25525;1;0.1493546;32;0
9363.0;S94311056;303;1;7.094047;32;0
9363.0;S94311056;1864;1;0.170639;32;0
9363.0;S94311056;342;1;-0.05744784;33;0
9363.0;S94311056;941;1;7.642827;33;0
9363.0;S94311056;3105;1;NA;33;0
9363.0;S94311056;1709;1;6.467403;33;0
9363.0;S94311056;4268;1;0.06289046;34;0
9363.0;S94311056;2023;0;-0.01584217;34;0
9363.0;S94311056;1661;0;-0.05520848;34;0
9363.0;S94311056;4527;0;-0.1634658;34;0
9363.0;S94311056;2146;1;0.0968223;35;0
9363.0;S94311056;342;1;-0.04277326;35;0
9363.0;S94311056;3864;1;0.07446574;37;0
9363.0;S94311056;1736;0;NA;38;0
9363.0;S94311056;2208;1;0.569793;39;0
9363.0;S94311056;3105;1;NA;39;0
9363.0;S94311056;3084;1;0.2939289;40;0
9363.0;S94311056;922;1;0.2130583;40;0
9363.0;S94311056;736;0;0.06142603;40;0
9363.0;S94311056;3138;0;6.489709;41;0
9363.0;S94311056;3117;1;0.1975896;42;0
9363.0;S94311056;4527;0;4.973892;42;0
9363.0;S94311056;881;1;-0.04192829;42;0
9363.0;S94311056;1661;0;-0.04192829;42;0
9363.0;S94311056;1239;0;NA;43;0
9363.0;S94311056;21970;1;NA;43;0
9363.0;S94311056;430;0;0.02704334;44;0
9363.0;S94311056;1573;1;0.3331813;44;0
9363.0;S94311056;510;1;0.08629584;44;0
9363.0;S94311056;3084;1;0.2640533;44;0
9363.0;S94311056;2144;0;-0.1309633;44;0
9363.0;S94311056;2208;1;0.5294428;45;0
9363.0;S94311056;1158;1;0.1810369;45;0
9363.0;S94311056;1709;1;0.06293319;45;0
9363.0;S94311056;430;0;0.02356529;45;0
9363.0;S94311056;21972;1;NA;45;0
9363.0;S94311056;2208;1;0.5293873;45;0
9363.0;S94311056;941;1;0.1842972;46;0
9363.0;S94311056;3111;1;6.645111;46;0
9363.0;S94311056;1864;1;0.03626007;46;0
9363.0;S94311056;1078;1;0.03356831;47;0
9363.0;S94311056;3178;1;0.02486377;48;0
9363.0;S94311056;22608;-1;-0.2116433;48;0
9363.0;S94311056;1403;1;0.1328202;49;0
9363.0;S94311056;635;0;-0.1454164;49;0
9363.0;S94311056;303;1;0.04338698;49;0
9363.0;S94311056;922;1;7.397481;49;0
9363.0;S94311056;1736;0;NA;50;0
9363.0;S94311056;3105;1;0.05122742;50;0
9363.0;S94311056;1158;1;NA;50;0
9363.0;S94311056;2109;1;0.07809132;51;0
9363.0;S94311056;4527;0;-0.1015906;51;0
9363.0;S94311056;342;1;5.748615;51;0
9363.0;S94311056;14260;-1;NA;52;0
9363.0;S94311056;3104;1;0.1503171;52;0
9363.0;S94311056;3117;1;0.305433;53;0
9363.0;S94311056;2208;1;10.85897;54;0
9363.0;S94311056;3084;1;0.4195665;54;0
9364.0;S37505145;3910;1;NA;0;-1
9364.0;S37505145;3910;1;1.440366;15;-1
